"_id","timestamp","device_id","cid","lac","psc","signal_strength","bit_error_rate"
1,1587648784475,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",6050307,44798,0,99,2147483647
2,1587648785282,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",6050307,44798,0,99,2147483647
3,1587648791198,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",6050307,44798,0,99,2147483647
4,1587648791292,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",6050307,44798,0,99,2147483647
5,1587648791345,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",6050307,44798,0,99,2147483647
6,1587648835116,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",6050307,44798,0,99,2147483647
7,1587648953177,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",6050307,44798,0,99,2147483647
8,1587648970634,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",6050307,44798,0,99,2147483647
9,1587650596871,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",6050307,44798,0,99,2147483647
10,1587652376140,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",6050307,44798,0,99,2147483647
11,1587654195829,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",6050307,44798,0,99,2147483647
12,1587655997595,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",6050307,44798,0,99,2147483647
13,1587657807858,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",6050307,44798,0,99,2147483647
14,1587659609935,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",6050307,44798,0,99,2147483647
15,1587661407923,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",6050307,44798,0,99,2147483647
16,1587663181461,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",6050307,44798,0,99,2147483647
17,1587664995909,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",6050307,44798,0,99,2147483647
18,1587666796751,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",6050307,44798,0,99,2147483647
19,1587668595870,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",6050307,44798,0,99,2147483647
20,1587670367843,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",6050307,44798,0,99,2147483647
21,1587672470658,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",6050307,44798,0,99,2147483647
22,1587674325302,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",6050307,44798,0,99,2147483647
23,1587676105646,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",6050307,44798,0,99,2147483647
24,1587677878068,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",6050307,44798,0,99,2147483647
25,1587679721275,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",6050307,44798,0,99,2147483647
26,1587681524100,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",6050307,44798,0,99,2147483647
27,1587683321308,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",6050307,44798,0,99,2147483647
28,1587685124214,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",6050307,44798,0,99,2147483647
29,1587686921137,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",6050307,44798,0,99,2147483647
30,1587688906781,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",6050307,44798,0,99,2147483647
31,1587690738213,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",6050307,44798,0,99,2147483647
32,1587692520815,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",6050307,44798,0,99,2147483647
33,1587694320911,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",6050307,44798,0,99,2147483647
34,1587696122317,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",6050307,44798,0,99,2147483647
35,1587697921101,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",6050307,44798,0,99,2147483647
36,1587699728368,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",6050307,44798,0,99,2147483647
37,1587700642107,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",9167373,44798,0,99,2147483647
38,1587701166915,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",6050307,44798,0,99,2147483647
39,1587701530302,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",6050307,44798,0,99,2147483647
40,1587703326131,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",6050307,44798,0,99,2147483647
41,1587703656652,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",6050327,44798,0,99,2147483647
42,1587703657953,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",6050307,44798,0,99,2147483647
43,1587703669714,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",6050327,44798,0,99,2147483647
44,1587703670849,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",6050307,44798,0,99,2147483647
45,1587705119932,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",6050307,44798,0,99,2147483647
46,1587706928919,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",6050307,44798,0,99,2147483647
47,1587708751069,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",6050307,44798,0,99,2147483647
48,1587710552180,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",6050307,44798,0,99,2147483647
49,1587712353191,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",6050307,44798,0,99,2147483647
50,1587714126996,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",6050307,44798,0,99,2147483647
51,1587715928697,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",6050307,44798,0,99,2147483647
52,1587717733607,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",6050307,44798,0,99,2147483647
53,1587719558513,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",6050307,44798,0,99,2147483647
54,1587721360124,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",6050307,44798,0,99,2147483647
55,1587723155450,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",6050307,44798,0,99,2147483647
56,1587724932934,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",6050307,44798,0,99,2147483647
57,1587726763298,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",6050307,44798,0,99,2147483647
58,1587728538447,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",6050307,44798,0,99,2147483647
59,1587730321231,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",6050307,44798,0,99,2147483647
60,1587732153160,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",6050307,44798,0,99,2147483647
61,1587733981840,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",6050307,44798,0,99,2147483647
62,1587738248576,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",6050307,44798,0,99,2147483647
63,1587740107245,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",6050307,44798,0,99,2147483647
64,1587741914031,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",6050307,44798,0,99,2147483647
65,1587743764884,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",6050307,44798,0,99,2147483647
66,1587745584087,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",6050307,44798,0,99,2147483647
67,1587747361905,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",6050307,44798,0,99,2147483647
68,1587749166869,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",6050307,44798,0,99,2147483647
69,1587750978983,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",6050307,44798,0,99,2147483647
70,1587752780847,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",6050307,44798,0,99,2147483647
71,1587754561137,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",6050307,44798,0,99,2147483647
72,1587756386667,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",6050307,44798,0,99,2147483647
73,1587758174661,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",6050307,44798,0,99,2147483647
74,1587760003657,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",6050307,44798,0,99,2147483647
75,1587760768856,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",9167373,44798,0,99,2147483647
76,1587761781212,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",9167373,44798,0,99,2147483647
77,1587762897243,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",-1,44798,0,99,2147483647
78,1587762897475,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",9167373,44798,0,99,2147483647
79,1587763561021,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",9167373,44798,0,99,2147483647
80,1587765361075,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",9167373,44798,0,99,2147483647
81,1587767160944,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",9167373,44798,0,99,2147483647
82,1587768982982,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",9167373,44798,0,99,2147483647
83,1587770809811,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",9167373,44798,0,99,2147483647
84,1587772666245,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",9167373,44798,0,99,2147483647
85,1587774490038,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",9167373,44798,0,99,2147483647
86,1587775846237,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",6050307,44798,0,99,2147483647
87,1587776282270,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",6050307,44798,0,99,2147483647
88,1587778053843,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",6050307,44798,0,99,2147483647
89,1587779893874,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",6050307,44798,0,99,2147483647
90,1587781673851,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",6050307,44798,0,99,2147483647
91,1587783506348,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",6050307,44798,0,99,2147483647
92,1587785293779,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",6050307,44798,0,99,2147483647
93,1587787100072,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",6050307,44798,0,99,2147483647
94,1587791332034,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",6050307,44798,0,99,2147483647
95,1587793106904,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",6050307,44798,0,99,2147483647
96,1587794908758,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",6050307,44798,0,99,2147483647
97,1587797693406,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",6050307,44798,0,99,2147483647
98,1587799501339,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",6050307,44798,0,99,2147483647
99,1587799936249,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",-1,44798,0,99,2147483647
100,1587799936377,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",6050306,44798,0,99,2147483647
101,1587799937076,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",6050307,44798,0,99,2147483647
102,1587828237395,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",6050307,44798,0,99,2147483647
103,1587828244998,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",9167373,44798,0,99,2147483647
104,1587828651988,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",6050307,44798,0,99,2147483647
105,1587828670910,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",6050307,44798,0,99,2147483647
106,1587829914159,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",9167373,44798,0,99,2147483647
107,1587830041535,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",9167373,44798,0,99,2147483647
108,1587831289072,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",6050307,44798,0,99,2147483647
109,1587831845199,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",6050307,44798,0,99,2147483647
110,1587833638931,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",6050307,44798,0,99,2147483647
111,1587835448970,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",6050307,44798,0,99,2147483647
112,1587837261996,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",6050307,44798,0,99,2147483647
113,1587837771293,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",9167373,44798,0,99,2147483647
114,1587837771543,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",9167373,44798,0,99,2147483647
115,1587839175858,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",9167373,44798,0,99,2147483647
116,1587840984867,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",9167373,44798,0,99,2147483647
117,1587842876177,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",9167373,44798,0,99,2147483647
118,1587843225679,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",6050307,44798,0,99,2147483647
119,1587843772299,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",6076417,44797,0,99,2147483647
120,1587843773770,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",6050326,44798,0,99,2147483647
121,1587843774588,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",6070787,44797,0,99,2147483647
122,1587843783108,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",6051329,44798,0,99,2147483647
123,1587843786416,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",6070787,44797,0,99,2147483647
124,1587844697980,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",6070787,44797,0,99,2147483647
125,1587844982428,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",27229965,44797,0,99,2147483647
126,1587844988148,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",9000707,44797,0,99,2147483647
127,1587845040627,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",27229955,44797,0,99,2147483647
128,1587846082426,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",9167373,44797,0,99,2147483647
129,1587846192179,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",9167373,44798,0,99,2147483647
130,1587846468011,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",9167373,44798,0,99,2147483647
131,1587848306893,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",9167373,44798,0,99,2147483647
132,1587850160204,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",9167373,44798,0,99,2147483647
133,1587851953274,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",9167373,44798,0,99,2147483647
134,1587852189157,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",6050307,44798,0,99,2147483647
135,1587852837307,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",9167373,44798,0,99,2147483647
136,1587853722889,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",9167373,44798,0,99,2147483647
137,1587855568954,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",9167373,44798,0,99,2147483647
138,1587855917419,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",9167373,44798,0,99,2147483647
139,1587857449005,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",9167373,44798,0,99,2147483647
140,1587859249081,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",9167373,44798,0,99,2147483647
141,1587861054989,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",9167373,44798,0,99,2147483647
142,1587863025759,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",9167373,44798,0,99,2147483647
143,1587867686422,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",9167373,44798,0,99,2147483647
144,1587867692470,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",6050327,44798,0,99,2147483647
145,1587867694684,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",6050307,44798,0,99,2147483647
146,1587869463199,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",6050307,44798,0,99,2147483647
147,1587871277468,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",6050307,44798,0,99,2147483647
148,1587873146872,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",6050307,44798,0,99,2147483647
149,1587874944999,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",6050307,44798,0,99,2147483647
150,1587876849448,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",6050307,44798,0,99,2147483647
151,1587878651368,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",6050307,44798,0,99,2147483647
152,1587880445330,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",6050307,44798,0,99,2147483647
153,1587882248468,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",6050307,44798,0,99,2147483647
154,1587883910947,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",9167373,44798,0,99,2147483647
155,1587884048540,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",9167373,44798,0,99,2147483647
156,1587885850499,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",9167373,44798,0,99,2147483647
157,1587887645350,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",9167373,44798,0,99,2147483647
158,1587889448936,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",9167373,44798,0,99,2147483647
159,1587891245305,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",9167373,44798,0,99,2147483647
160,1587893048363,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",9167373,44798,0,99,2147483647
161,1587894845459,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",9167373,44798,0,99,2147483647
162,1587896682164,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",9167373,44798,0,99,2147483647
163,1587898601245,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",9167373,44798,0,99,2147483647
164,1587900403178,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",9167373,44798,0,99,2147483647
165,1587902201414,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",9167373,44798,0,99,2147483647
166,1587903976810,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",9167373,44798,0,99,2147483647
167,1587905801265,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",9167373,44798,0,99,2147483647
168,1587907603209,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",9167373,44798,0,99,2147483647
169,1587909421025,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",9167373,44798,0,99,2147483647
170,1587911254285,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",9167373,44798,0,99,2147483647
171,1587912512732,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",6050307,44798,0,99,2147483647
172,1587913082090,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",6050307,44798,0,99,2147483647
173,1587913141402,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",256905042,50693,0,99,2147483647
174,1587913905947,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",6050307,50693,0,99,2147483647
175,1587915002271,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",6050307,50693,0,99,2147483647
176,1587916572065,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",9167373,44798,0,99,2147483647
177,1587916808599,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",9167373,44798,0,99,2147483647
178,1587918616983,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",9167373,44798,0,99,2147483647
179,1587920401245,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",9167373,44798,0,99,2147483647
180,1587922215963,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",9167373,44798,0,99,2147483647
181,1587924023870,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",9167373,44798,0,99,2147483647
182,1587925861128,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",9167373,44798,0,99,2147483647
183,1587927661234,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",9167373,44798,0,99,2147483647
184,1587929496425,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",9167373,44798,0,99,2147483647
185,1587931343694,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",9167373,44798,0,99,2147483647
186,1587933140015,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",9167373,44798,0,99,2147483647
187,1587934923740,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",9167373,44798,0,99,2147483647
188,1587936732040,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",9167373,44798,0,99,2147483647
189,1587938619466,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",9167373,44798,0,99,2147483647
190,1587939728807,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",6050307,44798,0,99,2147483647
191,1587940415955,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",6050307,44798,0,99,2147483647
192,1587942275570,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",6050307,44798,0,99,2147483647
193,1587944609500,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",6050307,44798,0,99,2147483647
194,1587946440881,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",6050307,44798,0,99,2147483647
195,1587948088973,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",-1,44798,0,99,2147483647
196,1587948089405,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",6050307,44798,0,99,2147483647
197,1587948253250,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",6050307,44798,0,99,2147483647
198,1587951846325,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",6050307,44798,0,99,2147483647
199,1587956792252,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",6050307,44798,0,99,2147483647
200,1587956796282,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",6050306,44798,0,99,2147483647
201,1587957501745,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",6050307,44798,0,99,2147483647
202,1587958565252,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",6050307,44798,0,99,2147483647
203,1587960388380,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",6050307,44798,0,99,2147483647
204,1587962193103,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",6050307,44798,0,99,2147483647
205,1587963988418,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",6050307,44798,0,99,2147483647
206,1587965799679,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",6050307,44798,0,99,2147483647
207,1587967588100,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",6050307,44798,0,99,2147483647
208,1587969397807,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",6050307,44798,0,99,2147483647
209,1587971226335,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",6050307,44798,0,99,2147483647
210,1587973040028,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",6050307,44798,0,99,2147483647
211,1587974842337,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",6050307,44798,0,99,2147483647
212,1587976656866,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",6050307,44798,0,99,2147483647
213,1587978459244,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",6050307,44798,0,99,2147483647
214,1587980262810,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",6050307,44798,0,99,2147483647
215,1587982064949,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",6050307,44798,0,99,2147483647
216,1587983845739,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",6050307,44798,0,99,2147483647
217,1587985625007,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",6050307,44798,0,99,2147483647
218,1587987447892,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",6050307,44798,0,99,2147483647
219,1587989220928,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",6050307,44798,0,99,2147483647
220,1587991021277,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",6050307,44798,0,99,2147483647
221,1587992829968,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",6050307,44798,0,99,2147483647
