"_id","timestamp","device_id","timezone"
142,1588139060270,"13dbc8a3-dae3-4834-823a-4bc96a7d459d","Local Time Zone (America/New_York (EDT) offset -14400 (Daylight))"
143,1588142660228,"13dbc8a3-dae3-4834-823a-4bc96a7d459d","Local Time Zone (America/New_York (EDT) offset -14400 (Daylight))"
144,1588146260291,"13dbc8a3-dae3-4834-823a-4bc96a7d459d","Local Time Zone (America/New_York (EDT) offset -14400 (Daylight))"
145,1588149860260,"13dbc8a3-dae3-4834-823a-4bc96a7d459d","Local Time Zone (America/New_York (EDT) offset -14400 (Daylight))"
146,1588153460216,"13dbc8a3-dae3-4834-823a-4bc96a7d459d","Local Time Zone (America/New_York (EDT) offset -14400 (Daylight))"
147,1588157060218,"13dbc8a3-dae3-4834-823a-4bc96a7d459d","Local Time Zone (America/New_York (EDT) offset -14400 (Daylight))"
148,1588160660228,"13dbc8a3-dae3-4834-823a-4bc96a7d459d","Local Time Zone (America/New_York (EDT) offset -14400 (Daylight))"
149,1588164260183,"13dbc8a3-dae3-4834-823a-4bc96a7d459d","Local Time Zone (America/New_York (EDT) offset -14400 (Daylight))"
150,1588167860200,"13dbc8a3-dae3-4834-823a-4bc96a7d459d","Local Time Zone (America/New_York (EDT) offset -14400 (Daylight))"
151,1588171460173,"13dbc8a3-dae3-4834-823a-4bc96a7d459d","Local Time Zone (America/New_York (EDT) offset -14400 (Daylight))"
152,1588175060144,"13dbc8a3-dae3-4834-823a-4bc96a7d459d","Local Time Zone (America/New_York (EDT) offset -14400 (Daylight))"
153,1588178660186,"13dbc8a3-dae3-4834-823a-4bc96a7d459d","Local Time Zone (America/New_York (EDT) offset -14400 (Daylight))"
154,1588182260165,"13dbc8a3-dae3-4834-823a-4bc96a7d459d","Local Time Zone (America/New_York (EDT) offset -14400 (Daylight))"
155,1588185860077,"13dbc8a3-dae3-4834-823a-4bc96a7d459d","Local Time Zone (America/New_York (EDT) offset -14400 (Daylight))"
156,1588189460075,"13dbc8a3-dae3-4834-823a-4bc96a7d459d","Local Time Zone (America/New_York (EDT) offset -14400 (Daylight))"
157,1588193060084,"13dbc8a3-dae3-4834-823a-4bc96a7d459d","Local Time Zone (America/New_York (EDT) offset -14400 (Daylight))"
158,1588196660108,"13dbc8a3-dae3-4834-823a-4bc96a7d459d","Local Time Zone (America/New_York (EDT) offset -14400 (Daylight))"
159,1588200260073,"13dbc8a3-dae3-4834-823a-4bc96a7d459d","Local Time Zone (America/New_York (EDT) offset -14400 (Daylight))"
160,1588203860000,"13dbc8a3-dae3-4834-823a-4bc96a7d459d","Local Time Zone (America/New_York (EDT) offset -14400 (Daylight))"
161,1588207460055,"13dbc8a3-dae3-4834-823a-4bc96a7d459d","Local Time Zone (America/New_York (EDT) offset -14400 (Daylight))"
162,1588211060133,"13dbc8a3-dae3-4834-823a-4bc96a7d459d","Local Time Zone (America/New_York (EDT) offset -14400 (Daylight))"
163,1588214660191,"13dbc8a3-dae3-4834-823a-4bc96a7d459d","Local Time Zone (America/New_York (EDT) offset -14400 (Daylight))"
164,1588218260150,"13dbc8a3-dae3-4834-823a-4bc96a7d459d","Local Time Zone (America/New_York (EDT) offset -14400 (Daylight))"
165,1588221860135,"13dbc8a3-dae3-4834-823a-4bc96a7d459d","Local Time Zone (America/New_York (EDT) offset -14400 (Daylight))"
166,1588225460150,"13dbc8a3-dae3-4834-823a-4bc96a7d459d","Local Time Zone (America/New_York (EDT) offset -14400 (Daylight))"
167,1588229060141,"13dbc8a3-dae3-4834-823a-4bc96a7d459d","Local Time Zone (America/New_York (EDT) offset -14400 (Daylight))"
168,1588232660041,"13dbc8a3-dae3-4834-823a-4bc96a7d459d","Local Time Zone (America/New_York (EDT) offset -14400 (Daylight))"
169,1588236260079,"13dbc8a3-dae3-4834-823a-4bc96a7d459d","Local Time Zone (America/New_York (EDT) offset -14400 (Daylight))"
170,1588239860081,"13dbc8a3-dae3-4834-823a-4bc96a7d459d","Local Time Zone (America/New_York (EDT) offset -14400 (Daylight))"
171,1588243460055,"13dbc8a3-dae3-4834-823a-4bc96a7d459d","Local Time Zone (America/New_York (EDT) offset -14400 (Daylight))"
172,1588247060027,"13dbc8a3-dae3-4834-823a-4bc96a7d459d","Local Time Zone (America/New_York (EDT) offset -14400 (Daylight))"
173,1588250660024,"13dbc8a3-dae3-4834-823a-4bc96a7d459d","Local Time Zone (America/New_York (EDT) offset -14400 (Daylight))"
174,1588254260068,"13dbc8a3-dae3-4834-823a-4bc96a7d459d","Local Time Zone (America/New_York (EDT) offset -14400 (Daylight))"
175,1587648781924,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","America/New_York"
176,1587648787306,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","America/New_York"
177,1588257860058,"13dbc8a3-dae3-4834-823a-4bc96a7d459d","Local Time Zone (America/New_York (EDT) offset -14400 (Daylight))"
178,1588261460080,"13dbc8a3-dae3-4834-823a-4bc96a7d459d","Local Time Zone (America/New_York (EDT) offset -14400 (Daylight))"
179,1588265060031,"13dbc8a3-dae3-4834-823a-4bc96a7d459d","Local Time Zone (America/New_York (EDT) offset -14400 (Daylight))"
180,1588268660069,"13dbc8a3-dae3-4834-823a-4bc96a7d459d","Local Time Zone (America/New_York (EDT) offset -14400 (Daylight))"
181,1588272260021,"13dbc8a3-dae3-4834-823a-4bc96a7d459d","Local Time Zone (America/New_York (EDT) offset -14400 (Daylight))"
182,1588275859956,"13dbc8a3-dae3-4834-823a-4bc96a7d459d","Local Time Zone (America/New_York (EDT) offset -14400 (Daylight))"
183,1588279459947,"13dbc8a3-dae3-4834-823a-4bc96a7d459d","Local Time Zone (America/New_York (EDT) offset -14400 (Daylight))"
184,1588283060025,"13dbc8a3-dae3-4834-823a-4bc96a7d459d","Local Time Zone (America/New_York (EDT) offset -14400 (Daylight))"
185,1588286659978,"13dbc8a3-dae3-4834-823a-4bc96a7d459d","Local Time Zone (America/New_York (EDT) offset -14400 (Daylight))"
186,1588290259927,"13dbc8a3-dae3-4834-823a-4bc96a7d459d","Local Time Zone (America/New_York (EDT) offset -14400 (Daylight))"
187,1588293859998,"13dbc8a3-dae3-4834-823a-4bc96a7d459d","Local Time Zone (America/New_York (EDT) offset -14400 (Daylight))"
188,1588297460014,"13dbc8a3-dae3-4834-823a-4bc96a7d459d","Local Time Zone (America/New_York (EDT) offset -14400 (Daylight))"
189,1588301059959,"13dbc8a3-dae3-4834-823a-4bc96a7d459d","Local Time Zone (America/New_York (EDT) offset -14400 (Daylight))"
190,1588304659945,"13dbc8a3-dae3-4834-823a-4bc96a7d459d","Local Time Zone (America/New_York (EDT) offset -14400 (Daylight))"
191,1588308260028,"13dbc8a3-dae3-4834-823a-4bc96a7d459d","Local Time Zone (America/New_York (EDT) offset -14400 (Daylight))"
192,1588311859956,"13dbc8a3-dae3-4834-823a-4bc96a7d459d","Local Time Zone (America/New_York (EDT) offset -14400 (Daylight))"
193,1588315459998,"13dbc8a3-dae3-4834-823a-4bc96a7d459d","Local Time Zone (America/New_York (EDT) offset -14400 (Daylight))"
194,1588319059915,"13dbc8a3-dae3-4834-823a-4bc96a7d459d","Local Time Zone (America/New_York (EDT) offset -14400 (Daylight))"
195,1588322659891,"13dbc8a3-dae3-4834-823a-4bc96a7d459d","Local Time Zone (America/New_York (EDT) offset -14400 (Daylight))"
196,1588326259890,"13dbc8a3-dae3-4834-823a-4bc96a7d459d","Local Time Zone (America/New_York (EDT) offset -14400 (Daylight))"
197,1588329859852,"13dbc8a3-dae3-4834-823a-4bc96a7d459d","Local Time Zone (America/New_York (EDT) offset -14400 (Daylight))"
198,1588333459889,"13dbc8a3-dae3-4834-823a-4bc96a7d459d","Local Time Zone (America/New_York (EDT) offset -14400 (Daylight))"
199,1588337059850,"13dbc8a3-dae3-4834-823a-4bc96a7d459d","Local Time Zone (America/New_York (EDT) offset -14400 (Daylight))"
200,1588340659882,"13dbc8a3-dae3-4834-823a-4bc96a7d459d","Local Time Zone (America/New_York (EDT) offset -14400 (Daylight))"
201,1588344259831,"13dbc8a3-dae3-4834-823a-4bc96a7d459d","Local Time Zone (America/New_York (EDT) offset -14400 (Daylight))"
202,1588347859835,"13dbc8a3-dae3-4834-823a-4bc96a7d459d","Local Time Zone (America/New_York (EDT) offset -14400 (Daylight))"
203,1588351459816,"13dbc8a3-dae3-4834-823a-4bc96a7d459d","Local Time Zone (America/New_York (EDT) offset -14400 (Daylight))"
204,1588355059800,"13dbc8a3-dae3-4834-823a-4bc96a7d459d","Local Time Zone (America/New_York (EDT) offset -14400 (Daylight))"
205,1588358659782,"13dbc8a3-dae3-4834-823a-4bc96a7d459d","Local Time Zone (America/New_York (EDT) offset -14400 (Daylight))"
206,1588362259770,"13dbc8a3-dae3-4834-823a-4bc96a7d459d","Local Time Zone (America/New_York (EDT) offset -14400 (Daylight))"
207,1588365859757,"13dbc8a3-dae3-4834-823a-4bc96a7d459d","Local Time Zone (America/New_York (EDT) offset -14400 (Daylight))"
208,1588369459702,"13dbc8a3-dae3-4834-823a-4bc96a7d459d","Local Time Zone (America/New_York (EDT) offset -14400 (Daylight))"
209,1588373059773,"13dbc8a3-dae3-4834-823a-4bc96a7d459d","Local Time Zone (America/New_York (EDT) offset -14400 (Daylight))"
210,1588376659745,"13dbc8a3-dae3-4834-823a-4bc96a7d459d","Local Time Zone (America/New_York (EDT) offset -14400 (Daylight))"
211,1588380259771,"13dbc8a3-dae3-4834-823a-4bc96a7d459d","Local Time Zone (America/New_York (EDT) offset -14400 (Daylight))"
212,1588383859780,"13dbc8a3-dae3-4834-823a-4bc96a7d459d","Local Time Zone (America/New_York (EDT) offset -14400 (Daylight))"
213,1588387459843,"13dbc8a3-dae3-4834-823a-4bc96a7d459d","Local Time Zone (America/New_York (EDT) offset -14400 (Daylight))"
214,1588391059750,"13dbc8a3-dae3-4834-823a-4bc96a7d459d","Local Time Zone (America/New_York (EDT) offset -14400 (Daylight))"
215,1588394659738,"13dbc8a3-dae3-4834-823a-4bc96a7d459d","Local Time Zone (America/New_York (EDT) offset -14400 (Daylight))"
216,1588398259775,"13dbc8a3-dae3-4834-823a-4bc96a7d459d","Local Time Zone (America/New_York (EDT) offset -14400 (Daylight))"
217,1588401859736,"13dbc8a3-dae3-4834-823a-4bc96a7d459d","Local Time Zone (America/New_York (EDT) offset -14400 (Daylight))"
218,1588405459683,"13dbc8a3-dae3-4834-823a-4bc96a7d459d","Local Time Zone (America/New_York (EDT) offset -14400 (Daylight))"
219,1588409059682,"13dbc8a3-dae3-4834-823a-4bc96a7d459d","Local Time Zone (America/New_York (EDT) offset -14400 (Daylight))"
220,1588412659712,"13dbc8a3-dae3-4834-823a-4bc96a7d459d","Local Time Zone (America/New_York (EDT) offset -14400 (Daylight))"
221,1588416259695,"13dbc8a3-dae3-4834-823a-4bc96a7d459d","Local Time Zone (America/New_York (EDT) offset -14400 (Daylight))"
222,1588419859712,"13dbc8a3-dae3-4834-823a-4bc96a7d459d","Local Time Zone (America/New_York (EDT) offset -14400 (Daylight))"
223,1588438053801,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","America/New_York"
224,1588423459718,"13dbc8a3-dae3-4834-823a-4bc96a7d459d","Local Time Zone (America/New_York (EDT) offset -14400 (Daylight))"
225,1588427059695,"13dbc8a3-dae3-4834-823a-4bc96a7d459d","Local Time Zone (America/New_York (EDT) offset -14400 (Daylight))"
226,1588430659692,"13dbc8a3-dae3-4834-823a-4bc96a7d459d","Local Time Zone (America/New_York (EDT) offset -14400 (Daylight))"
227,1588434259655,"13dbc8a3-dae3-4834-823a-4bc96a7d459d","Local Time Zone (America/New_York (EDT) offset -14400 (Daylight))"
228,1588437859733,"13dbc8a3-dae3-4834-823a-4bc96a7d459d","Local Time Zone (America/New_York (EDT) offset -14400 (Daylight))"
229,1588441459617,"13dbc8a3-dae3-4834-823a-4bc96a7d459d","Local Time Zone (America/New_York (EDT) offset -14400 (Daylight))"
230,1588445059654,"13dbc8a3-dae3-4834-823a-4bc96a7d459d","Local Time Zone (America/New_York (EDT) offset -14400 (Daylight))"
231,1588448659693,"13dbc8a3-dae3-4834-823a-4bc96a7d459d","Local Time Zone (America/New_York (EDT) offset -14400 (Daylight))"
232,1588452259696,"13dbc8a3-dae3-4834-823a-4bc96a7d459d","Local Time Zone (America/New_York (EDT) offset -14400 (Daylight))"
233,1588455859738,"13dbc8a3-dae3-4834-823a-4bc96a7d459d","Local Time Zone (America/New_York (EDT) offset -14400 (Daylight))"
234,1588459459736,"13dbc8a3-dae3-4834-823a-4bc96a7d459d","Local Time Zone (America/New_York (EDT) offset -14400 (Daylight))"
235,1588463059731,"13dbc8a3-dae3-4834-823a-4bc96a7d459d","Local Time Zone (America/New_York (EDT) offset -14400 (Daylight))"
236,1588466659690,"13dbc8a3-dae3-4834-823a-4bc96a7d459d","Local Time Zone (America/New_York (EDT) offset -14400 (Daylight))"
237,1588470259730,"13dbc8a3-dae3-4834-823a-4bc96a7d459d","Local Time Zone (America/New_York (EDT) offset -14400 (Daylight))"
238,1588473859753,"13dbc8a3-dae3-4834-823a-4bc96a7d459d","Local Time Zone (America/New_York (EDT) offset -14400 (Daylight))"
239,1588477459738,"13dbc8a3-dae3-4834-823a-4bc96a7d459d","Local Time Zone (America/New_York (EDT) offset -14400 (Daylight))"
240,1588481059639,"13dbc8a3-dae3-4834-823a-4bc96a7d459d","Local Time Zone (America/New_York (EDT) offset -14400 (Daylight))"
241,1588484659660,"13dbc8a3-dae3-4834-823a-4bc96a7d459d","Local Time Zone (America/New_York (EDT) offset -14400 (Daylight))"
242,1588488259620,"13dbc8a3-dae3-4834-823a-4bc96a7d459d","Local Time Zone (America/New_York (EDT) offset -14400 (Daylight))"
243,1588491859599,"13dbc8a3-dae3-4834-823a-4bc96a7d459d","Local Time Zone (America/New_York (EDT) offset -14400 (Daylight))"
244,1588495459622,"13dbc8a3-dae3-4834-823a-4bc96a7d459d","Local Time Zone (America/New_York (EDT) offset -14400 (Daylight))"
245,1588499059551,"13dbc8a3-dae3-4834-823a-4bc96a7d459d","Local Time Zone (America/New_York (EDT) offset -14400 (Daylight))"
246,1588502659578,"13dbc8a3-dae3-4834-823a-4bc96a7d459d","Local Time Zone (America/New_York (EDT) offset -14400 (Daylight))"
247,1588506259520,"13dbc8a3-dae3-4834-823a-4bc96a7d459d","Local Time Zone (America/New_York (EDT) offset -14400 (Daylight))"
248,1588509859600,"13dbc8a3-dae3-4834-823a-4bc96a7d459d","Local Time Zone (America/New_York (EDT) offset -14400 (Daylight))"
249,1588513459646,"13dbc8a3-dae3-4834-823a-4bc96a7d459d","Local Time Zone (America/New_York (EDT) offset -14400 (Daylight))"
250,1588517059676,"13dbc8a3-dae3-4834-823a-4bc96a7d459d","Local Time Zone (America/New_York (EDT) offset -14400 (Daylight))"
251,1588520659717,"13dbc8a3-dae3-4834-823a-4bc96a7d459d","Local Time Zone (America/New_York (EDT) offset -14400 (Daylight))"
252,1588524259681,"13dbc8a3-dae3-4834-823a-4bc96a7d459d","Local Time Zone (America/New_York (EDT) offset -14400 (Daylight))"
253,1588527859778,"13dbc8a3-dae3-4834-823a-4bc96a7d459d","Local Time Zone (America/New_York (EDT) offset -14400 (Daylight))"
254,1588531459812,"13dbc8a3-dae3-4834-823a-4bc96a7d459d","Local Time Zone (America/New_York (EDT) offset -14400 (Daylight))"
255,1588535059843,"13dbc8a3-dae3-4834-823a-4bc96a7d459d","Local Time Zone (America/New_York (EDT) offset -14400 (Daylight))"
256,1588538659863,"13dbc8a3-dae3-4834-823a-4bc96a7d459d","Local Time Zone (America/New_York (EDT) offset -14400 (Daylight))"
257,1588542259886,"13dbc8a3-dae3-4834-823a-4bc96a7d459d","Local Time Zone (America/New_York (EDT) offset -14400 (Daylight))"
258,1588545859890,"13dbc8a3-dae3-4834-823a-4bc96a7d459d","Local Time Zone (America/New_York (EDT) offset -14400 (Daylight))"
259,1588549459824,"13dbc8a3-dae3-4834-823a-4bc96a7d459d","Local Time Zone (America/New_York (EDT) offset -14400 (Daylight))"
260,1588553059932,"13dbc8a3-dae3-4834-823a-4bc96a7d459d","Local Time Zone (America/New_York (EDT) offset -14400 (Daylight))"
261,1588556659920,"13dbc8a3-dae3-4834-823a-4bc96a7d459d","Local Time Zone (America/New_York (EDT) offset -14400 (Daylight))"
262,1588560259904,"13dbc8a3-dae3-4834-823a-4bc96a7d459d","Local Time Zone (America/New_York (EDT) offset -14400 (Daylight))"
263,1588563859940,"13dbc8a3-dae3-4834-823a-4bc96a7d459d","Local Time Zone (America/New_York (EDT) offset -14400 (Daylight))"
264,1588567459963,"13dbc8a3-dae3-4834-823a-4bc96a7d459d","Local Time Zone (America/New_York (EDT) offset -14400 (Daylight))"
265,1588571059907,"13dbc8a3-dae3-4834-823a-4bc96a7d459d","Local Time Zone (America/New_York (EDT) offset -14400 (Daylight))"
266,1588574659871,"13dbc8a3-dae3-4834-823a-4bc96a7d459d","Local Time Zone (America/New_York (EDT) offset -14400 (Daylight))"
267,1588578259848,"13dbc8a3-dae3-4834-823a-4bc96a7d459d","Local Time Zone (America/New_York (EDT) offset -14400 (Daylight))"
268,1588581859869,"13dbc8a3-dae3-4834-823a-4bc96a7d459d","Local Time Zone (America/New_York (EDT) offset -14400 (Daylight))"
269,1588585459834,"13dbc8a3-dae3-4834-823a-4bc96a7d459d","Local Time Zone (America/New_York (EDT) offset -14400 (Daylight))"
270,1588589059863,"13dbc8a3-dae3-4834-823a-4bc96a7d459d","Local Time Zone (America/New_York (EDT) offset -14400 (Daylight))"
271,1588592659840,"13dbc8a3-dae3-4834-823a-4bc96a7d459d","Local Time Zone (America/New_York (EDT) offset -14400 (Daylight))"
272,1588596259840,"13dbc8a3-dae3-4834-823a-4bc96a7d459d","Local Time Zone (America/New_York (EDT) offset -14400 (Daylight))"
273,1588599859836,"13dbc8a3-dae3-4834-823a-4bc96a7d459d","Local Time Zone (America/New_York (EDT) offset -14400 (Daylight))"
274,1588603459749,"13dbc8a3-dae3-4834-823a-4bc96a7d459d","Local Time Zone (America/New_York (EDT) offset -14400 (Daylight))"
275,1588607059732,"13dbc8a3-dae3-4834-823a-4bc96a7d459d","Local Time Zone (America/New_York (EDT) offset -14400 (Daylight))"
276,1588610659949,"13dbc8a3-dae3-4834-823a-4bc96a7d459d","Local Time Zone (America/New_York (EDT) offset -14400 (Daylight))"
277,1588614259782,"13dbc8a3-dae3-4834-823a-4bc96a7d459d","Local Time Zone (America/New_York (EDT) offset -14400 (Daylight))"
278,1588617859679,"13dbc8a3-dae3-4834-823a-4bc96a7d459d","Local Time Zone (America/New_York (EDT) offset -14400 (Daylight))"
279,1588621459733,"13dbc8a3-dae3-4834-823a-4bc96a7d459d","Local Time Zone (America/New_York (EDT) offset -14400 (Daylight))"
280,1588625059745,"13dbc8a3-dae3-4834-823a-4bc96a7d459d","Local Time Zone (America/New_York (EDT) offset -14400 (Daylight))"
281,1588628659682,"13dbc8a3-dae3-4834-823a-4bc96a7d459d","Local Time Zone (America/New_York (EDT) offset -14400 (Daylight))"
282,1588632259715,"13dbc8a3-dae3-4834-823a-4bc96a7d459d","Local Time Zone (America/New_York (EDT) offset -14400 (Daylight))"
